ID,y
231,94.73466301858942
235,116.68256023305098
236,93.317450799081
238,112.3963647496931
242,105.04649808690215
243,93.317450799081
244,78.5558326586872
245,112.3963647496931
247,111.73829929772558
248,93.64018620799345
249,93.64018620799345
250,112.46313772727704
251,93.317450799081
253,116.68256023305098
254,94.1141559747479
256,94.41192760967697
257,93.64018620799345
258,114.38257151642854
259,93.317450799081
262,77.80730097921456
266,92.98391267991745
267,112.46313772727704
272,102.1550917290226
273,113.55761453787301
275,94.19392027425104
276,112.80908285840037
279,94.4365717865677
280,104.50127261973346
283,94.73466301858942
285,113.01687179353462
288,113.55761453787301
289,97.44066618813669
290,104.50127261973346
291,94.2058250209418
292,111.83262334135031
293,112.46313772727704
296,92.72229889335797
297,112.93710749403148
298,115.4446664140226
299,95.30030183153777
304,92.35339829399072
305,75.67675765135043
306,93.87118486533859
307,111.7270998996979
311,112.96054324643347
313,111.7270998996979
314,93.57341323040951
316,94.65945727205376
324,92.68693641315427
327,95.17049162233943
329,94.19392027425104
330,112.93710749403148
337,103.9117720692414
338,93.92047414990418
339,104.41150097814511
340,95.30030183153777
343,93.64018620799345
345,116.68256023305098
346,94.1141559747479
347,112.46313772727704
349,114.17784032002288
350,92.86625481363431
352,112.93710749403148
353,93.26304163769636
354,79.17633970252872
357,94.41192760967697
358,113.10733802103974
362,112.46313772727704
364,117.26151461649948
365,103.90584206769458
366,94.75955908719938
367,112.93710749403148
368,94.67979478769624
370,77.78282611305917
373,93.2702847873901
377,93.57341323040951
378,112.80908285840037
382,103.9812516489766
384,113.01687179353462
390,93.317450799081
392,113.55761453787301
393,111.46548611313843
395,93.9212557661384
396,105.03200802198664
399,79.17633970252872
406,111.7270998996979
408,111.7270998996979
409,93.57341323040951
410,75.05460699311361
412,113.05583090454294
413,93.64018620799345
419,93.317450799081
420,113.10733802103974
421,92.43017861365988
430,100.74651601049324
434,93.66339593020433
436,94.2058250209418
437,92.58141297150186
438,93.64018620799345
439,113.04056504345579
440,94.16870460854842
443,113.55761453787301
446,94.12904470127265
448,93.317450799081
452,93.0328815442776
453,103.58405708902156
457,103.02965123884039
458,94.41192760967697
459,113.75437944980088
460,104.1614844052003
462,103.66745202150278
464,103.51728411143762
465,117.31307461897771
467,120.83188470870346
471,111.09658551377117
472,75.68512137904034
473,94.19392027425104
475,94.66978744561104
480,94.93380654950987
488,110.59472952232193
490,111.7270998996979
491,103.90584206769458
492,79.17633970252872
493,94.41192760967697
497,93.64018620799345
498,112.93710749403148
499,95.09035116868215
500,101.97158573388664
501,94.41192760967697
502,112.69388449290294
506,75.4233878357208
510,111.84263068343552
511,94.1141559747479
512,94.19392027425104
516,92.89165452852082
518,93.57341323040951
519,112.46313772727704
521,92.24667261852392
522,112.46313772727704
526,113.10733802103974
529,94.65945727205376
532,112.46313772727704
533,94.41192760967697
536,112.93710749403148
537,103.89282174675263
539,96.15155564100519
540,103.90584206769458
541,94.75955908719938
543,94.41192760967697
546,112.35880634156709
547,93.317450799081
548,79.17633970252872
551,92.54351940472186
552,103.51728411143762
556,104.12861077226667
557,96.18482797927811
558,112.93710749403148
559,95.6108128966668
560,102.06283357762598
562,102.8113652570986
566,95.22235004732131
570,112.93710749403148
571,92.58141297150186
572,104.50127261973346
573,95.30030183153777
575,117.31307461897771
576,113.04056504345579
577,92.24574776979279
579,93.57341323040951
580,111.71460604780441
581,113.55761453787301
589,111.7270998996979
591,102.73458493742946
593,94.22951827086297
594,103.44050890463821
595,94.41192760967697
598,92.54351940472186
602,111.53822781414004
604,113.01687179353462
606,112.91313298241866
608,94.75955908719938
609,103.90584206769458
610,94.63266703321766
616,111.71460604780441
617,95.09035116868215
618,102.82000186079668
620,103.43187230094013
622,112.93710749403148
623,92.7015903870205
624,121.01553812375825
626,112.3963647496931
628,113.55761453787301
629,95.58591682805684
630,112.3963647496931
637,93.74119896672327
638,105.12177966357498
643,93.79142056583544
645,94.93380654950987
646,122.16203919977863
648,95.55431359335138
652,94.28375422634836
653,92.58141297150186
654,112.93710749403148
656,112.99180723730211
657,94.1141559747479
659,93.87118486533859
660,101.89692958857597
663,93.57341323040951
664,113.58130778779417
666,102.88676972551089
668,110.90403486246257
669,94.41192760967697
671,96.18482797927811
675,92.26114014259409
677,91.74834059218132
678,112.3963647496931
679,103.21633960671049
682,93.55195681020514
685,102.56868094837945
687,93.5495514928658
688,94.1041486326627
693,112.93710749403148
696,95.17049162233943
698,94.1517553477092
701,95.26318141914439
704,104.75210255969188
705,117.31307461897771
709,112.92710015194628
710,94.41192760967697
711,104.70222714953869
712,93.45446798419852
714,111.21211629750879
715,92.63481740943655
716,111.7270998996979
717,94.61314642111878
720,116.68256023305098
721,94.21761352417221
724,102.49327647996718
725,94.75955908719938
726,111.99851167305853
728,110.46358461803615
731,93.1892460616109
734,102.83552540954892
738,94.61314642111878
745,111.52454190630408
746,94.19392027425104
751,75.68512137904034
754,93.25532445327808
756,93.81976044753763
758,91.10207440619052
759,112.43916321566422
761,117.31307461897771
766,93.79142056583544
767,112.16874220006677
768,92.7015903870205
769,113.01687179353462
770,94.03622456397157
771,79.17633970252872
772,104.98904496474655
773,92.54351940472186
774,111.99851167305853
776,113.01687179353462
777,92.69694375523947
780,118.40755142957367
782,103.90584206769458
787,103.36509932335619
788,96.15155564100519
792,92.07107600109377
793,114.65639800971721
798,93.47141724503776
800,92.7015903870205
806,111.7270998996979
809,113.01687179353462
811,113.55761453787301
812,92.3244458167234
814,117.31307461897771
816,102.49327647996718
817,95.6108128966668
818,111.57167090862724
820,111.14739733600699
823,94.41192760967697
829,92.63481740943655
830,113.0833635094269
831,92.7015903870205
834,110.89402752037735
839,94.41192760967697
841,78.5558326586872
844,103.90584206769458
845,95.26318141914439
848,92.35339829399072
850,94.02894288612703
851,104.1614844052003
852,91.6303232986354
854,92.37885497810805
855,95.28278838503742
856,102.49327647996718
859,102.04566273054455
861,111.99851167305853
864,93.473331788704
865,111.99851167305853
866,93.16555281168974
867,93.79606719761647
869,94.08498237012525
871,93.79606719761647
872,111.7270998996979
882,102.33673186079488
883,93.66339593020433
885,94.04928040176951
888,95.17049162233943
893,111.18635715535952
901,112.3963647496931
903,103.90584206769458
904,95.09035116868215
905,104.13779115527915
910,95.5643209354366
911,109.49658123601886
914,112.93710749403148
918,112.93710749403148
921,92.07107600109377
928,94.41192760967697
929,104.13779115527915
932,93.78141322375023
933,105.62392540308089
934,95.5643209354366
935,112.46313772727704
937,76.05783491653648
939,95.30030183153777
940,103.36509932335619
941,94.41192760967697
942,102.66915451796977
943,94.1517553477092
944,103.51728411143762
947,111.7270998996979
949,111.0696241378075
951,111.52454190630408
952,94.2058250209418
953,103.90584206769458
954,77.08421127779414
957,112.26834011406198
959,92.7015903870205
960,120.70253424895935
963,117.31307461897771
965,111.7270998996979
967,103.22288858422735
971,94.41192760967697
972,78.5558326586872
973,93.7746107774121
974,113.01687179353462
975,92.3878996342807
978,120.79657703089245
980,113.58130778779417
981,95.09035116868215
984,112.93710749403148
986,95.5643209354366
988,92.7015903870205
989,110.88195428606404
990,103.43187230094013
992,112.3963647496931
996,91.95089858557513
999,113.66107208729731
1000,92.31979918494238
1001,111.99851167305853
1002,92.7015903870205
1003,113.01687179353462
1004,93.64018620799345
1008,111.52454190630408
1009,92.93258904436563
1010,106.7851751912608
1012,121.05321285179741
1013,93.57341323040951
1014,112.93710749403148
1015,94.73466301858942
1016,117.31307461897771
1019,94.73466301858942
1020,112.3963647496931
1021,95.5643209354366
1022,104.1079022659292
1024,95.5643209354366
1025,77.16231906921766
1027,95.02357819109821
1028,104.43531089848898
1029,94.41192760967697
1030,94.13905204335785
1033,113.66107208729731
1036,90.9917184938667
1037,112.3963647496931
1038,93.16555281168974
1042,95.30030183153777
1043,102.42650350238323
1044,94.41192760967697
1045,111.87048703742741
1047,114.38489383572761
1050,94.41192760967697
1051,111.18635715535952
1054,94.41192760967697
1056,95.09035116868215
1057,93.66339593020433
1059,94.2058250209418
1062,99.47180133080381
1063,103.48739522208767
1064,95.09035116868215
1066,92.54351940472186
1070,104.14091537127871
1076,112.07827597256167
1077,99.55701441942469
1078,113.45328315216307
1080,113.01687179353462
1082,112.3236324319266
1083,95.17049162233943
1089,112.91313298241866
1091,96.11351408943804
1093,95.70258155429799
1097,96.03337363578076
1099,94.58320867509207
1101,96.5073434025352
1103,93.96143648730603
1104,113.04499168958144
1106,113.88012996113008
1109,94.51643569750811
1110,113.24961557520336
1111,92.85602748589373
1112,115.25220428963266
1114,96.20620388624299
1116,94.79316968467458
1117,113.88012996113008
1120,94.51643569750811
1124,113.9835875105544
1125,94.20606410479496
1126,113.40616019437564
1134,112.02711412897628
1137,93.18969508562252
1138,114.52433025489277
1144,112.03960798086977
1145,95.35495007677557
1146,94.51643569750811
1148,93.96143648730603
1150,93.8859213115814
1152,104.84886453479318
1153,92.21136323080961
1154,104.30376707223368
1155,96.24332429863637
1157,95.13694274134964
1162,96.24332429863637
1165,113.85556287492328
1166,93.52443543860046
1167,105.0509247330278
1168,96.5073434025352
1169,102.98868519764316
1171,117.62558270014958
1172,96.49733606045
1173,102.98868519764316
1174,95.35495007677557
1176,94.62602536319598
1177,105.10450687229891
1178,95.35495007677557
1182,112.65762851490301
1186,95.87682901660847
1187,115.84264347794436
1188,94.58320867509207
1189,119.35057389667227
1191,105.23478518120424
1192,96.24332429863637
1197,114.05036048813834
1198,93.80927728073291
1200,79.49885512578581
1201,94.60641839730293
1203,97.12785044637673
1209,118.25609708607632
1214,105.08081362237775
1218,113.13159828165746
1222,95.67768548568803
1226,95.08207451045647
1228,96.20620388624299
1230,93.37320108075848
1232,79.49885512578581
1233,95.13694274134964
1236,115.32791630282621
1238,94.73444303293405
1241,112.03960798086977
1244,105.98503783117044
1246,95.67768548568803
1247,114.52433025489277
1250,112.47660902957534
1251,95.67768548568803
1254,113.88012996113008
1255,95.35495007677557
1256,111.65339225229509
1257,95.13694274134964
1258,94.28417189621848
1259,112.6701223667965
1260,96.57752861368657
1263,112.03960798086977
1267,78.40437831518985
1268,113.95989426063323
1271,96.24332429863637
1272,112.12937962245812
1274,104.72083989916207
1275,96.24332429863637
1276,112.12937962245812
1277,93.52908207038148
1279,94.51643569750811
1281,94.2604732661796
1282,94.58320867509207
1283,114.05036048813834
1285,113.3393872167917
1286,93.18969508562252
1289,113.87012261904488
1296,115.1448372987343
1299,93.8859213115814
1301,92.89392105267373
1306,94.51643569750811
1307,95.35495007677557
1308,94.51643569750811
1313,112.12937962245812
1314,96.24332429863637
1315,113.24961557520336
1316,94.58320867509207
1317,112.12937962245812
1319,93.92693514701607
1323,95.33608627227008
1324,104.78641809516748
1325,94.73444303293405
1328,103.67254334061147
1329,96.03337363578076
1330,112.94153414015713
1331,94.73444303293405
1332,105.72501391614044
1337,95.62281725479485
1338,113.29062941063803
1339,93.18969508562252
1340,111.83498409524785
1343,113.87766101744985
1347,105.08904660669948
1348,95.2727168335922
1349,105.84983418866179
1352,94.43420245432475
1354,96.14357760895265
1359,112.75811965062138
1360,95.88436741501344
1363,112.04714637927475
1364,96.03128084625466
1365,104.7666312916098
1366,93.60632767780355
1372,95.06661424485704
1375,103.90779977013999
1376,94.52418515411956
1378,93.75244375243605
1379,114.44209701170941
1380,96.42511015935182
1381,102.90645195445978
1384,114.39442925017542
1387,93.80368806839802
1388,113.79789671794671
1392,76.61565466668918
1394,103.8787766125908
1395,94.99984126727308
1396,112.58788912361312
1398,92.50546310336965
1399,112.58788912361312
1400,94.50097543190869
1401,94.88443509454196
1403,95.2727168335922
1404,114.39442925017542
1406,112.58788912361312
1407,96.12397064305962
1408,111.95737473768641
1410,78.32214507200646
1412,112.58788912361312
1413,95.62034831111461
1415,96.161091055453
1420,111.95737473768641
1422,113.04936503847408
1423,113.00218080465038
1424,111.95737473768641
1425,95.62034831111461
1426,78.32214507200646
1427,97.04561720319334
1429,92.96258107343168
1430,112.71710581518671
1431,96.14357760895265
1432,104.37807333535285
1434,113.79789671794671
1437,97.01234486492041
1438,104.84639559111295
1440,113.32392695119228
1441,113.34762020111344
1442,95.2727168335922
1444,113.25715397360833
1445,96.161091055453
1446,104.7666312916098
1448,94.96493785657792
1453,94.43420245432475
1454,112.58788912361312
1455,96.161091055453
1456,113.29995243957946
1458,112.58788912361312
1459,95.59545224250465
1461,94.1114670454123
1465,93.80368806839802
1466,113.32392695119228
1469,95.25385302908671
1472,94.43420245432475
1474,95.2727168335922
1477,113.79789671794671
1479,112.32627533705366
1482,94.96493785657792
1483,79.41662188260243
1487,95.88436741501344
1488,113.79789671794671
1490,113.34762020111344
1492,111.27199176929422
1494,119.2683406534889
1496,102.74991244815725
1497,94.64220244766547
1499,97.04561720319334
1502,93.7036066266925
1507,112.38040861686434
1508,94.43420245432475
1509,112.32627533705366
1511,95.05470949816628
1512,112.70341990735075
1513,115.67494125201111
1514,104.29266152485536
1518,113.90135426737102
1519,94.50097543190869
1522,113.87766101744985
1524,79.41662188260243
1527,95.2727168335922
1529,95.35222924137611
1532,104.36806599326765
1536,114.75260807683844
1537,118.17386384289294
1539,105.89613612390743
1542,113.96812724495496
1543,94.52418515411956
1544,102.89914793538583
1545,79.41662188260243
1550,94.52418515411956
1551,111.95488822787812
1554,103.67215448101385
1556,104.7666312916098
1559,95.05470949816628
1560,79.41662188260243
1562,94.26649940196008
1566,94.50097543190869
1567,113.25715397360833
1569,103.40191910625389
1570,115.16997104644928
1571,113.79031900594431
1574,94.43420245432475
1578,104.7666312916098
1580,93.49560663335178
1583,113.79789671794671
1584,94.43420245432475
1585,112.70341990735075
1586,94.50097543190869
1587,113.87766101744985
1588,93.56237961093572
1590,115.67494125201111
1592,104.29266152485536
1596,114.30708723866988
1598,112.38533113021931
1599,96.12397064305962
1604,118.70105698070645
1606,101.5235510657073
1607,95.62034831111461
1608,104.44854251447836
1609,117.54334945696621
1611,94.99984126727308
1613,94.6668466245562
1616,97.04561720319334
1619,113.47980794081528
1620,93.18523504063863
1621,112.6266395876816
1622,95.2727168335922
1625,113.25715397360833
1627,117.54334945696621
1629,113.47980794081528
1634,95.56627863788201
1636,93.4043086286371
1638,104.44484631293679
1639,95.2727168335922
1641,97.04561720319334
1643,94.99984126727308
1644,104.2215338290503
1645,119.2683406534889
1646,94.17824002299623
1647,103.67215448101385
1648,95.95114039259738
1652,93.49560663335178
1653,113.96812724495496
1656,94.42419511223954
1658,96.12397064305962
1659,113.79789671794671
1661,93.5477256370695
1663,95.62034831111461
1664,113.79789671794671
1665,96.161091055453
1666,104.7666312916098
1667,103.82803547063685
1668,80.26787569206985
1669,104.7666312916098
1670,94.99984126727308
1672,114.52186131121255
1674,113.79789671794671
1677,113.79789671794671
1678,94.50097543190869
1679,113.25715397360833
1680,94.97494519866314
1683,104.99858037919438
1686,105.02227362911555
1687,113.04936503847408
1689,113.79789671794671
1690,93.84470190383269
1691,117.54334945696621
1692,113.32392695119228
1693,94.43420245432475
1695,95.2727168335922
1696,94.43420245432475
1697,113.79789671794671
1700,104.7666312916098
1701,95.95114039259738
1702,113.12912933797722
1703,94.50097543190869
1704,112.57461365548542
1706,95.20260871312475
1707,113.79789671794671
1708,95.95114039259738
1710,95.95114039259738
1711,104.37807333535285
1713,107.40274141404748
1717,103.82433926909528
1719,104.7666312916098
1720,95.2727168335922
1722,96.161091055453
1725,104.29266152485536
1726,95.95114039259738
1727,104.4749819072603
1729,113.02953142398201
1730,94.43420245432475
1731,112.31626799496844
1733,104.7666312916098
1734,96.161091055453
1735,113.04936503847408
1738,94.6668466245562
1742,95.52024649596899
1745,113.79789671794671
1747,95.95114039259738
1749,97.56813024033984
1751,96.71687643087242
1752,78.97235032654388
1753,103.52000320465339
1754,96.03845287186724
1755,96.2963127078013
1756,104.73428429245418
1758,113.81510107674912
1759,96.92682709372804
1760,106.12779788192373
1761,115.18413980006326
1762,95.42259245980672
1763,113.4333894613913
1764,95.41794582802571
1766,94.89681004958037
1768,96.03845287186724
1769,79.0878811102815
1771,114.00232097796177
1772,93.5395302809854
1773,105.14380937362789
1774,97.81135324146838
1775,114.73386328323
1777,114.64339705572489
1779,96.92682709372804
1780,106.12779788192373
1787,95.26671147018372
1788,94.94397606127127
1790,96.71687643087242
1796,114.02289001188336
1801,94.05670387585015
1803,96.71687643087242
1807,114.4593013705118
1809,114.56363275622175
1812,95.41794582802571
1813,114.56363275622175
1814,95.29040472010489
1815,114.02289001188336
1816,97.41092881357416
1818,96.36118828077969
1820,95.11016685101144
1821,116.01141909791787
1822,96.92682709372804
1825,95.4079384859405
1826,105.14380937362789
1828,96.71687643087242
1831,103.5746991667282
1836,113.99891550027054
1837,96.03845287186724
1841,96.03845287186724
1844,103.23651952865337
1848,93.55046247180172
1851,106.66187216218245
1852,96.7970168845297
1853,95.26671147018372
1854,113.0842941909104
1856,96.9301828280067
1859,114.56363275622175
1860,96.71687643087242
1861,80.18235792087746
1863,106.06183616067925
1865,96.03845287186724
1866,107.20261490652084
1867,95.76557730554812
1868,94.63619708425699
1872,96.03845287186724
1879,95.76557730554812
1880,104.43789051928887
1882,94.94397606127127
1885,105.7643164174694
1887,104.43789051928887
1888,93.40558170279427
1890,118.68684814527744
1894,96.06309704875797
1895,104.36111019961973
1896,96.33973186057531
1897,115.82834009382596
1900,115.18413980006326
1901,95.82044553644131
1902,115.18413980006326
1905,95.82044553644131
1906,112.52055278256762
1912,105.53236732988483
1915,96.71687643087242
1916,106.70603645444193
1917,96.71687643087242
1918,105.14380937362789
1920,80.18235792087746
1923,94.87720308368733
1924,105.21058235121183
1925,96.71687643087242
1930,118.30908549524125
1932,113.35362516188816
1933,94.94397606127127
1934,113.43084639635515
1935,95.18993115051458
1940,79.0878811102815
1941,94.94397606127127
1942,114.32040975509321
1943,95.82044553644131
1944,96.36118828077969
1945,115.40769495082723
1948,118.93959988116798
1949,95.82044553644131
1952,95.6654754904025
1954,95.19993849259978
1955,112.72311077596144
1958,92.94973425679444
1959,79.70838815412303
1960,113.4333894613913
1963,96.2963127078013
1965,95.41794582802571
1968,106.15287437372636
1969,96.7970168845297
1971,96.2963127078013
1972,114.53906567001493
1973,95.26671147018372
1975,94.05670387585015
1977,94.64493928239769
1978,98.03143585741569
1979,113.34113130999467
1981,94.05670387585015
1982,114.56363275622175
1987,115.51834411511348
1988,95.26671147018372
1993,96.03845287186724
1997,94.31346167534454
1999,96.08636204494569
2001,95.43258266283124
2002,115.16016528845046
2003,95.82044553644131
2004,80.18235792087746
2006,113.34113130999467
2007,94.6260754778922
2009,106.12779788192373
2010,96.92682709372804
2013,96.92682709372804
2018,79.70838815412303
2022,105.60777691116687
2024,113.46915594562579
2025,96.92682709372804
2026,105.9182879762959
2030,106.12779788192373
2031,96.03845287186724
2032,105.53236732988483
2033,96.71687643087242
2035,95.91091176394642
2036,113.46915594562579
2037,95.26671147018372
2040,96.06309704875797
2043,115.43166946244006
2044,105.86122498937685
2046,103.80231206944555
2054,113.15617912977804
2055,96.03845287186724
2056,106.12779788192373
2059,96.36118828077969
2060,95.82044553644131
2062,95.74068123693816
2063,112.70590261294477
2066,96.06309704875797
2067,113.81510107674912
2072,95.19993849259978
2073,114.02289001188336
2074,96.25685689506975
2075,114.64339705572489
2076,94.94397606127127
2080,95.73067389485296
2082,95.82044553644131
2085,115.18413980006326
2087,113.46915594562579
2091,114.69563163486092
2092,94.91280646041696
2093,106.12779788192373
2098,96.28598253424401
2101,113.4333894613913
2102,96.36118828077969
2103,79.0878811102815
2105,107.20261490652084
2106,96.92682709372804
2107,115.18413980006326
2110,94.65940680646787
2114,95.39856468834272
2115,114.32040975509321
2117,77.04991309791106
2118,95.49771012752885
2119,105.44132911683772
2120,96.71687643087242
2122,95.19993849259978
2123,113.46915594562579
2126,96.2963127078013
2127,105.61213162938797
2128,96.03845287186724
2129,114.11335623938847
2132,95.41794582802571
2135,105.53236732988483
2138,94.78743144209898
2139,118.30908549524125
2141,109.1670165279224
2142,96.03845287186724
2146,95.85604353305322
2151,115.18413980006326
2157,102.17976188950942
2159,113.61360079254462
2162,95.98680247213609
2164,117.99957525957605
2167,94.32668684859179
2168,112.21104254690242
2171,93.70617980475026
2173,95.98680247213609
2174,104.11837294153847
2175,94.47792120643378
2178,96.83805628160351
2180,94.4925580412393
2185,113.08286539029143
2189,92.8664002815383
2190,112.87507645515718
2192,103.48785855561174
2194,114.22014066685853
2200,114.22014066685853
2201,94.88042091484937
2203,113.79383866163806
2204,94.88042091484937
2205,112.24456206923045
2209,112.1406728800765
2213,105.36503454021586
2214,95.0984282502753
2215,114.24411517847133
2216,94.88042091484937
2218,94.00395143967934
2219,104.74452749637433
2220,95.71007883169655
2222,94.32668684859179
2223,113.14963836787538
2225,112.99309374870309
2226,95.42116365918776
2230,93.37343705375261
2233,112.87507645515718
2234,112.87507645515718
2235,94.88042091484937
2236,79.24233329928553
2237,94.00395143967934
2240,114.22014066685853
2241,94.89410682268533
2248,104.5923427082929
2249,94.82555268395619
2250,113.14963836787538
2252,113.14963836787538
2253,94.88042091484937
2254,113.62360813462982
2256,79.24233329928553
2258,92.8664002815383
2259,113.14963836787538
2262,95.12307242716602
2265,96.83805628160351
2266,104.11837294153847
2269,94.0176373475153
2271,94.3695035366957
2273,94.32668684859179
2274,113.62360813462982
2275,94.88042091484937
2277,95.0984282502753
2279,94.88042091484937
2280,79.24233329928553
2282,94.4925580412393
2283,104.05159996395453
2288,94.32668684859179
2289,113.08390995271276
2291,95.77685180928049
2292,117.99957525957605
2297,96.25082157603492
2298,104.20378475203596
2299,94.47792120643378
2300,115.59980755928005
2301,94.88042091484937
2304,95.0984282502753
2305,104.05159996395453
2306,95.12307242716602
2308,94.00395143967934
2309,113.14963836787538
2311,93.93717846209539
2312,104.5823353662077
2316,104.5923427082929
2321,104.20378475203596
2322,113.14963836787538
2325,104.91475802338259
2326,92.53233005878627
2329,117.99957525957605
2330,95.0984282502753
2331,102.99377715770237
2332,112.87507645515718
2333,95.12307242716602
2334,104.76257323530116
2335,111.39687042579482
2337,112.87507645515718
2338,93.70617980475026
2340,112.87507645515718
2342,94.88042091484937
2345,94.45854006675079
2349,95.52462120861206
2351,79.24233329928553
2352,95.77685180928049
2354,111.7830861543695
2355,119.14623087880975
2357,112.99309374870309
2358,93.90613347224757
2360,94.89232566154013
2361,111.7830861543695
2364,95.0984282502753
2366,95.12057828120449
2369,105.25454623791573
2370,95.46975297771888
2371,112.24456206923045
2373,122.52631016612479
2374,95.89969197890967
2376,113.70337243413296
2378,113.76986415002524
2382,95.11803521616834
2383,94.32668684859179
2386,104.20378475203596
2387,96.25082157603492
2389,95.42116365918776
2390,113.05889087867861
2392,91.92994533569937
2398,112.87507645515718
2399,95.77685180928049
2400,94.25991387100785
2401,112.15198675373675
2402,95.0984282502753
2404,93.67041332051579
2407,114.22014066685853
2408,112.52913132403386
2409,114.24411517847133
2412,76.74040286224586
2413,95.15634476543896
2415,95.0984282502753
2420,112.50515681242103
2422,94.0276446896005
2423,104.5923427082929
2426,96.62810561874791
2432,94.47792120643378
2434,94.25991387100785
2435,95.42116365918776
2436,112.51912398194865
2438,111.73215026679301
2440,113.38038513350128
2443,92.79394384534575
2444,94.88042091484937
2447,104.5923427082929
2450,94.23605213346413
2454,93.04990627667426
2455,113.79383866163806
2459,95.12307242716602
2460,113.62360813462982
2463,94.00395143967934
2465,95.52462120861206
2468,78.14785648868957
2469,94.88042091484937
2474,94.32668684859179
2478,93.23002004532019
2480,94.88042091484937
2481,114.22014066685853
2489,94.4925580412393
2490,105.1877732603318
2492,94.24990652892265
2496,95.12307242716602
2497,113.62360813462982
2500,95.77685180928049
2505,95.12307242716602
2507,91.86565782448996
2508,112.24456206923045
2509,95.77685180928049
2510,79.86284034312706
2513,93.1166792542582
2515,94.4925580412393
2518,94.32668684859179
2519,113.05889087867861
2520,94.32668684859179
2521,114.24411517847133
2523,113.08286539029143
2525,95.0984282502753
2529,112.30659310810475
2530,94.19392027425104
2533,111.80864882973749
2535,94.19392027425104
2538,101.89347794246312
2544,114.42536998239966
2553,112.29203336398315
2556,94.41192760967697
2558,93.64018620799345
2559,120.80791019709064
2560,94.41192760967697
2561,112.3963647496931
2562,94.73466301858942
2563,113.10733802103974
2564,93.57341323040951
2565,112.18857581455885
2567,104.50127261973346
2572,93.79142056583544
2575,95.09035116868215
2576,112.91254040782468
2577,94.1141559747479
2578,94.66978744561104
2579,112.3863574076079
2580,93.26304163769636
2582,113.04056504345579
2583,94.73466301858942
2587,93.317450799081
2589,112.48683097719821
2590,95.26318141914439
2591,112.30659310810475
2594,93.57341323040951
2597,94.13905204335785
2598,103.90584206769458
2599,94.41192760967697
2600,102.82000186079668
2602,111.75320901835174
2603,93.79142056583544
2604,104.50127261973346
2606,113.55761453787301
2607,77.34582506435362
2608,93.57341323040951
2613,111.55806142863212
2614,93.57341323040951
2615,112.46313772727704
2617,113.10733802103974
2620,92.94289884448278
2623,113.7783539614137
2624,95.24366080704552
2627,111.55806142863212
2629,77.34582506435362
2630,94.73466301858942
2632,96.36558466407097
2636,93.14152504022573
2639,93.317450799081
2640,104.98904496474655
2642,112.30659310810475
2644,103.90584206769458
2646,112.30659310810475
2647,93.77203942615245
2649,93.78141322375023
2650,111.86606643583751
2652,103.90584206769458
2653,103.43187230094013
2655,114.74539955940374
2657,112.18857581455885
2659,111.7270998996979
2662,93.64018620799345
